Sensor,0,4,wrist,Orientation
Sensor,1,4,palm,Orientation
Sensor,2,4,thumb,Orientation
Sensor,3,4,index,Orientation
Sensor,4,4,mid,Orientation
Sensor,5,4,ring,Orientation
Sensor,6,4,pinky,Orientation
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
